userName,Rating,Review,Tanggal
Pengguna Google,1,"habis ganti username sama profil kok malah log out sendiri, pas dicoba login error mulu. niat bikin app gasih? gajelas.",2023-09-07 12:28:45
Pengguna Google,1,"makin jelek, pake versi lama gak bisa tapi pas udh diperbaharui malah pas buka profil orang jam di barnya jadi gak keliatan",2023-03-21 16:10:55
Pengguna Google,1,"Kenapa akhir2ini twitter lambat dalam memperbarui twet padahal sinyalnya bagus,tolong perbaiki secepatnya🙏🏼 Gak bisa login lagi,,harus diverifikasi tapi kenapa semua nomeber hpnya gk mau odhl semua hidup kartuku,hadehhhh",2021-08-04 23:16:45
Pengguna Google,1,"Knpaa yaa setiap daftarr error adaa gangguan ajaa tolong jawabb. Gw udahh bkin akun udahh di masukin pin verifikasi pas masukin nomer telepon error ajaa anjig keselll gw, pas gw keluarr dari twiit masuk pake akun tdi pas baru Bangett di buat ehh malah sudahh ada yang pakaii akun ini padahal belom benerr bener masuk ke beranda di twitt hadeuhhh ngeselinn bangett ini APK ga kaya duluu njeng. Kalian gtuu gaa? Mohonn bantuann nyaa gw gangertiii caranyaaa masaa harus buat akun lagii?",2023-09-01 23:20:12
Pengguna Google,2,"kenapa ya skrang sring bnget update dan kalo gk di-update itu videonya pasti muter terus jadi tolong jangan terlalu sering diupdate, maaf dan terimakasih..",2022-07-22 16:11:30
Pengguna Google,1,"Kenapa gak bisa putar video, padahal sinyal sangat bagus. Di coba pakai WiFi juga tetep gak bisa? Pembaruan tambah konyol",2021-06-08 08:35:24
Pengguna Google,1,"Lol kirain gw doank yg twitternya error, ternyata semuanya to. Dear developer mohon segera diperbaiki ya ketidaknyamanan ini. Terima kasih.",2019-03-23 13:56:00
Pengguna Google,2,Assalamu'alaikum Saya kecewa banget sama twitter Kenapa dulu pas mau login bisa sekarang malah gak bisa Terus pas mau masuk ke akun lama malah gak bisa juga Terus pas login emang harus ngasih kode verifikasi kan tapi ini malah gak ke kirim alias gak ada Tolong di perbaiki lagi ya twitter🙏,2020-06-25 10:33:35
Pengguna Google,1,"Hallo developer saya sungguh kecewa sama nih aplikasi padahal akun twitter gw ga ada salah apa apa komen aja ga pernah terus mana jarang buka udh hampir sebulan, terus pas mau buka kok akun gw ditanggungkan permanen sungguh gw kecewa sama nih aplikasi gw gak akan kasih bintang 5 klau akun gw belum di buka permanen",2021-10-20 10:40:10
Pengguna Google,5,freze atau force close saat membuka komentar. Sudah update 3 kali tidak ada perbaikan. Akan saya bintang 5 kalau sudah diperbaiki bug nya. (Bug sudah diperbaiki),2019-11-01 06:18:56
Pengguna Google,2,"Mohon maaf sebelumnya, sebelum nya saya sudah pernah memakai apk ini dan lancar lancar saja namun setelah saya membuat akun baru dengan nomor hp yg baru selalu terjadi kesalahan",2023-06-25 15:06:10
Pengguna Google,2,"Mohon maaf ini kenapa kode verifikasi tidak muncul ya sudah banyak mencoba tapi kode masih tetap tidak muncul, mohon untuk diperbaiki pelayanan login pengguna baru, terimakasih.",2022-05-26 02:44:33
Pengguna Google,5,"kok app twitter gua kga bisa dibuka sih? dari pagi gini mulu. sampe gua uninstall-install, tapi masih aja begini. tolonglah gua harus buka akun gua ini tuh.. woi ah :(",2019-02-27 23:00:43
Pengguna Google,4,"Awalnya sih bagus, cara bikin akunnya juga gampang. Tapi tolong dong, nggak usah ada verifikasi melalui nomor telepon. Di ganti dengan verifikasi email saja, karena lebih memudahkan juga",2020-09-12 10:15:02
Pengguna Google,1,Twitter kenapa sih? Dari kemarin gua mau masuk tetep error mulu. Pdhl sinyal gua lancar lancar aja. Tp tetep gk bisa login. Kesel gua lama lama,2021-04-20 19:21:13
Pengguna Google,1,"Sinyal bgs, quota bnyk, buka video twitter aja yg pusing pusing, tp quota jalan nyedot, lain smua fb, youtube lancar, pembaruan aja tiap minggu muncul.makin ancur boro boro better",2018-09-25 01:27:17
Pengguna Google,1,"Ini udh bnyk yg ngeluh gk bs masuk ke apk,gk ada tindakan apa"". Udh instal apknya pas buat akun bisa hbs dftar mau msuk ke twit malah kmbli ke home trus. Apk paling aneh sih,",2022-03-19 15:42:53
Pengguna Google,1,"Twitter sya bermasalah, pada settingan sya gunakan font kecil. Tapi knp tampilannya jadi besar besar?... Mohon diperbaiki..sebelum kembali keasal, sy kasi bintang satu!!!!!!",2020-07-27 02:18:31
Pengguna Google,1,"aplikasinya sudah rusak berat, saya tidak bisa daftar akun baru atau masuk akun yg sudah ada walau sudah coba dengan nomor hp email yg berbeda beda kacauuu",2022-04-26 06:25:35
Pengguna Google,2,"Semenjak ada kebijakan baru setiap saya mau searching sesuatu yang padahal bukan hal² buruk itu selalu gabisa, jadi susah buat nyari berita yang saya cari",2023-07-19 02:22:47
Pengguna Google,2,Kenapa ahir² ini twitter sering keluar² sendiri gitu. Bikin jengkel lagi baca berita e malah kembali. Untuk pihak yang terkait tolong di perbaiki.,2022-12-07 15:45:28
Pengguna Google,1,"pfftttttttttt jelekkk amatt ga bisa daftar akun baruu ga bisa login ke akun yang lama juga mau login aja susah nya minta ampun, akun ga kenapa kenapa aja di tangguhkan aneh banget",2024-02-18 04:50:14
Pengguna Google,1,"karena namanya diganti jdi susah nyari nya, logo nya pun padahal udh bagus gambar burung yg sekarang menurutku kurang gtu feel nya intinya jelek",2023-09-13 09:21:02
Pengguna Google,1,"Untuk X, mohon kembalikan fitur Like sebelimnya diman bisa dilihat oleh publik. Karena disitu saya bisa memantau doi saya melakukan aktivitas / aktifnya. Mohon bantuannya",2024-07-01 16:44:54
Pengguna Google,1,Malah tidak bisa login setelah update. Kata sandi salah terus. Saya pilih lupa kata sandi. Sudah ganti dengan yg baru malah masuk lagi dibilang suspicious. Payah banget.,2023-07-30 01:43:34
Pengguna Google,1,"Saat saya mau login Twitter, selalu gagal ""Maaf, ada kesalahan teknis. Coba lagi nanti."" Tapi sudah saya coba berkali-kali. Padahal Twitter ini untuk login aplikasi lainnya. kok bisa jadi gini.",2021-08-07 07:51:23
Pengguna Google,3,"Tolong donk kasih Fitur Filter di Trending , jadikita bisa filter apa yg tidak kita suka , kadang bosen trending yg nongol KPOP mulu , pengen bisa filter tentang trending yang lain",2021-10-18 18:01:43
Pengguna Google,4,aplikasi.nya sih bagus enak juga buat main.nya tapi kok tweter aq nggk bisa buat nerjemahin sih(!)(!) tolong diperbaiki dong(!),2019-01-24 02:53:11
Pengguna Google,1,lambat mengirim kode autentikasi sangatlah lama bahkan gak ada notifikasi dalam 1 hari hebat kalau mau login akun jangan di persulit hargai perasaan yang memakai aplikasinya.,2022-05-28 02:31:04
Pengguna Google,3,"Akun keluar keluar sendiri ngak jelas, banyak bug nya, udah nyalain notifikasi tapi ngak keluar. Aneh",2024-09-17 14:05:15
Pengguna Google,5,Aku jadi makin suka menggunakan Twitter sekarang karena ada Treasure idolaku.. Meski pun beda bahasa tpi twitter memberikan terjemahan dengan baik sehingga saya mengerti mereka bilang apa.. good job twitter.,2022-01-22 20:49:40
Pengguna Google,1,Di perbaiki di bagian bikin akun Kami user baru ingin mencoba aplikasi ini namun terhalang di mana saat mendaftar kami di haruskan memasukkan nomor telepon namun saat didaftarkan kode otp tidak pernah muncul.,2022-04-25 09:59:36
Pengguna Google,5,"DM setiap dibuka ngeblank Mau log in akun yg 2 verifikasi, kode konfirmasinya udah ditunggu sampe 24 JAM mana kaga ada yg masuk. Ini yg dibenerin tuh apaan siiih perasaan update mulu kaga makin bagus gini parah banget",2022-10-14 20:36:55
Pengguna Google,3,Toling di perbaiki fitur dm nya. Butuh tambahin voice note di dm. Jadi biar bisa kirim² suara di dm. Dan pilihan hapus nya.. jd biar kita kalau salah kirim tuh bisa di hapus.. Makasih.,2021-10-28 05:28:13
Pengguna Google,3,"Aku mau rekomendasiin fitur yang lebih di butuhkan kaya fitur search di bookmark, delete pesan di DM sama fitur replay di DM please banget ini butuh banget tolong Twitter kabulin ya, trs kangen fleet😔",2022-05-05 03:14:32
Pengguna Google,1,Ribet keamanan mulu . Ini hilang nomer hp sama aja hilang akun . Keamanan tapi bikin susah harus hapal nama lagi sekrng gk bisa login. Gara2 lupa nama astaga,2023-06-15 17:09:36
Pengguna Google,1,"Apasi menangguhkan, padahal udah bener semuanya. Tolong lah developer perbaikin lagi aplikasinya. Mau masuk jadi susah jadinya kalo gk diperbaikin .",2021-04-12 10:06:16
Pengguna Google,1,Gila. Tiap mau nnton video slalu gada sinyal. Bahkan smpe gabisa nnton sama sekali. Tapi kalo maen Internet yg lain mah bisa aja. Ga macet,2020-05-28 22:41:42
Pengguna Google,3,"kok setiap kali buka selalu ada pemberitahuan tweet tidak dapat diupdate...terus monta nomor handphone biar dapat kode verifikasi,tapi belum dapat"" juga...",2019-03-24 15:13:14
Pengguna Google,5,"Bagus karena bisa mendapatkan berita dan situasi terkini baik didalam negri maupun internssional,juga jd tempat menambah teman dan relasi...keren",2022-10-03 17:24:56
Pengguna Google,1,"Baru download g bisa daftar,ga bisa masuk akun,g bisa bikin akun,g bisa pake akun google,semua g bisa gimana terjadi kesalahan terus jaringan bagus wkwk kocak nih apk",2023-05-23 07:59:36
Pengguna Google,1,"Buat kalian yg gak bisa login,coba deh uninstall terus download lagi.awalnya saya juga sama tidak bisa login setelah saya uninstall dan download kembali dan alhasil tetep tidak bisa login 🗿",2022-03-06 02:03:56
Pengguna Google,1,"Heran bgt sama ni apk, sinyal bagus tpi loading mulu dan ga bisa buka apa apa. Cepet diperbaiki lah, nyusahin kek gitu",2024-09-22 16:17:41
Pengguna Google,1,Aplikasi jadi sering leg bikin emosi dan kenapa nama nya harus di ganti jadi X dikira ini film tolong untuk tuan ilonmas perbaikan secepatnya yah,2023-08-30 15:35:28
Pengguna Google,1,"Videonya ga bisa ngeplay otomatis. Ditungguin lamaaaaaaa beut ga ngeplay2. Padahal buka ig, tiktok, yutub normal2 aja. Dan ini seriiiiiing banget",2023-05-10 14:28:34
Pengguna Google,1,Ga nyaman banget udah update tiap Minggu tetap saja tidak sinkron dan menunggu lama padahal jaringan aman tapi di aplikasi selalu loading gak jelad,2023-04-12 06:34:06
Pengguna Google,1,Gak bisa putar video loading terus sinyal kuat apalagi klo pake wifi masih tetep sama loading mulu idah komplaint g ada respon huhuuuu,2018-09-24 16:53:17
Pengguna Google,3,"Plsss tambahin vitur kembalikan tweet yg di hapus jd tweet lagi bukan file. :'(( , soalnya ada tweet yg g sengaja ke hapus , mana like nya udh bnyk lg , masa cuma download foto nya doang :'(",2023-05-28 16:46:53
Pengguna Google,3,"Bagai mana cara upload video agar ditampilkan diberanda, soalnya tiap upload video katanya video berisi konten yang tidak bisa ditampilkan padahal video biasa bukn porno",2020-09-19 02:14:52
Pengguna Google,2,"setelah di perbarui ko sering nge lag gitu ya, jadi ganyaman kan, tolong diperbaiki segera, udah coba di uninstal dulu, terus instal lagi tetep aja gitu",2019-04-02 05:09:10
Pengguna Google,1,"Kenapa setiap scroll dan liat postingan tertentu ke bawah, dan saat ingin scroll lagi ke bawah tiba-tiba kembali ke postingan paling atas ?? Tolong perbaiki lah. Sudah berbulan-bulan penyakitnya ini terus tidak hilang-hilang",2022-05-16 04:15:52
Pengguna Google,1,"Kenapa ya ko sekarang saya gak bisa masuk malah macet mulu dan laoading nya lama mohon di perbaiki ya agar pengguna setia twitter tidak kecewa sekian terima kasih,,,;)",2023-02-13 15:12:58
Pengguna Google,2,"kasih bintang 2 saja ga jadi 5 soalnya bukan lebih baik makin menurun kwalitasnya, sekarang tidak bisa diterjemahkan mending yang lama tidak perlu diupdate",2019-01-26 02:43:46
Pengguna Google,1,"Sbenernya selama ini saya pake twitter yg versi dah lamaaaa bangettt dan oke2 saja, tp begitu saya update ke versi terbarunya, duaaarrrrr m*m*k, kaget dong saya, anjim bgt, gk kyak twitter, aku brtanya2 sjak kpn twitter jd spt ini? Gambarnya jd kelihatan lebar menuh2in temlen aja, trus hruf nya ada pink2 nya iyuh, dah nyelem dalem2 eh tiba2 nyumbul lagi ke atas kek eek, nyesel update bgt deh pokokny :(, balikin twitter ke jaman baheulaaa!!!! Elooonnnn",2022-05-05 05:44:18
Pengguna Google,5,"Kenapa selalu muncul saat sedang membuka aplikasi lain, sangat mengganggu, hanya selang 4 menit muncul lagi terus berlanjut, sangat sangat mengganggu",2021-12-24 00:07:33
Pengguna Google,1,Tidak bisa login setiap masuk ke nomor telpon tidak berfungsi padahal udah nyoba di nomor yang berbeda-beda... Gkjls aplikasinya payahhh,2023-02-06 06:37:25
Pengguna Google,1,"ngeri, ternyata mudah disadap meskipun udah beberapa kali hapus dan instal ulang. Sangat tidak direkomendasikan untuk dipakai karena kemanan aplikasi buruk.",2024-09-10 10:16:40
Pengguna Google,4,"kurang nya belum bisa edit tweet, sama cari dm kaya modelan wa yg bisa ketik kata trus muncul, ya gitu lah. selebihnya suka sih sama twitter",2019-06-03 16:39:47
Pengguna Google,1,"Aplikasi sosmed paling ribet , di suruh masukan no ponsel tapi ada tulisan gini "" saat ini kami tidak dapat mendaftarkan nomor ini "" , ribet bgt padahal blm pernah download",2022-04-16 08:31:10
Pengguna Google,1,"Perbaiki permasalahan login kenapa pas mau login sering terjadi lag padahal membuka aplikasi lain baik baik saja, ini sangat mengganggu",2023-07-17 08:36:06
Pengguna Google,1,Abis di update malah makin gak mutu. Gimanalah ngelag banget. Mana terjemahkan tweet gagal muluk... Huuuuuuu Nanti kalo udah ada perbaikan aku tambahin bintangnya. Ini tolong di respon,2022-12-21 15:43:31
Pengguna Google,1,Aplikasi jelek. Dulu selalu lancar jaya. Sekarang logout mulu. Baru scroll dikit langsung macet terus log out. Gimana sih ini!!!!,2024-09-02 02:46:18
Pengguna Google,1,"Ini gimna si kok downlodnya lama bener, pas udh instal mlh susah dibukak. mohon untuk pihak twitter respon kmi perbaiki twitter agar lebih mudah digunakan seperti dulu lagi jngn lah terlalu sering bersih2, terima kasih",2020-10-27 23:38:40
Pengguna Google,1,Saya hps aplikasinya Krn memori penuh. Tp kenapa notif Twitternya masih masuk ke email. Akunnya nggak kehapus padahal aplikasi nya sdh TDK ada,2021-12-08 10:18:56
Pengguna Google,4,"Susah banget untuk upload video, gagal terus ntah apa masalahnya, padahal upload di ig bentar doang udah selesai hmmm...",2023-07-29 12:12:12
Pengguna Google,1,"Makin di update malah makin jelek, nyimpen foto gak bisa-bisa kalau putar video juga lemot. Kumaha nih",2023-07-03 02:30:46
Pengguna Google,5,twitter jawab aku ga! kenapa pas udah di update twitter fontnya gede bgt plis kalo bisa ada ukuran gitu:( jujur aku kurang nyaman sama font yg segede itu. terimakasih,2020-08-05 11:49:31
Pengguna Google,4,"not bad, tapi gue gasuka pas update an terbaru. Jelek penampilan nya terus juga agak ngebug.. But ya isoke lah",2022-12-31 16:11:42
Pengguna Google,5,"Aplikasi yang cukup membantu saya bisa mengenal lebih banyak teman dari semua kalangan baik lokal maupun seluruh dunia dan banyak sharing bisnis bisa di jumpai di aplikasi Twitter ini,, So pasti Twitter banyak manfaat positifnya,,",2022-06-29 12:05:48
Pengguna Google,1,Tiap mau log in terjadi kesalahan mulu kenapa sih ni aplikasi makin di update makin bnyak crash sama bug nya🤦‍♂️,2021-08-12 00:37:53
Pengguna Google,1,"habis perbarui malah gabisa buka twitter sama sekali, ada warning ""aplikasi tidak menanggapi"" terus. tolong kasih solusi nya. makasih.",2022-04-03 17:58:57
Pengguna Google,2,"Ini Twitter kenapa sih, dulu aku bikin akun malah ilang dan ku coba login yg ada KESALAHAN TEKNIS pdhl sandinya bener, dan sekarang akun baru ku ilang lagi. Tolong diperbaiki Terima kasih.",2021-07-29 05:17:30
Pengguna Google,1,Memutar video tidak bisa diskip 10 detik lagi. Malah jadi ada fitur swipe up yg menjengkelkan.,2023-04-26 15:36:23
Pengguna Google,1,"Apa ini Mau daftar aja Sulit bgt, pas konfir no hp ada tulisan ""tidak bisa Mengunggah saat ini"" mana berkali-kali lagi kejadiannya, dasar Apk broken RUSAKKKK",2022-06-22 04:22:12
Pengguna Google,1,"Saya mendukung pemerintah Indonesia untuk memblokir aplikasi tidak berguna ini. Akun close dengab sendiri, saat akan masuk kembali tidak bisa dengan keterangan Kata sandi salah. Padahal sudah bener. Meminta reset juga tidak bisa, harus menunggu sangat lama. Sampah Akun sering terkena suspended padahal tidak melakukan spam dan anehnya akun penyebar pornografi dan kekerasan tumbuh subur di X",2024-06-25 04:18:04
Pengguna Google,2,"Makin parah dan makin lellet aja mau nonton. Video aja loading nya Llama banget, padahal jaringan bagus, Tolong segera di perbaiki",2018-09-25 00:42:25
Pengguna Google,1,"Kenapa saya mau unggah poto gak bisa lalu mau profilnya gak bisa di ubah ,, malah ada tulisan sayangnya twitter telah berhenti,, kenapa gitu ya tolong bantuannya",2020-06-09 08:01:38
Pengguna Google,1,"Pemutaran video tidak bisa dan kalaupun bisa harus menunggu lama, ga ada perbaikan padahal youtube jalan giliran twitter video ga jalan auto Bintang satu!!",2023-05-25 13:57:38
Pengguna Google,2,"Tolong perbaiki,sering error,nglag,kadang tiba2 keluar pdahal sinyal bagus,buka aplikasi yg lain lancar2 aja",2024-01-28 14:01:49
Pengguna Google,2,"Ngapa sih?!! Akun tiba tiba hilang, pas di login ulang malah gabisa!! Please lah yakali karna belum update jadi hilang tu akun trs pindah ke akun yg satu nya",2024-07-07 14:42:04
Pengguna Google,1,"Kok saya tidak bisa login ya, setiap mau login pasti ada gangguan saat melakukan login tunggu beberapa saat setelah saya tunggu 1 hari masih gangguan, ada apa dengan twitter, tolong di benarkan",2020-04-12 07:05:50
Pengguna Google,1,"Habis di updare malah bikin bingung tampilannya Lemot juga jadinya Lebih baik yang dulu daripad yang sekarang Atau tolong di perbaiki lagi dong aplikasinya, jangan bikin tambah gak enak di pakek",2021-11-18 08:40:22
Pengguna Google,1,Update baru bikin sakit mata wedus. Font nya ga bisa diganti. Malah ngikutin font klassik bawaan twitter bukan bawaan HP.,2021-08-12 15:04:20
Pengguna Google,2,"Ini maksudnya gimana , saya mau login ,pas saya login cuman kurang daftar no tlpon tp ga bisa pdhal nomer masih aktif dn blm prnah di kaitkan di twitter",2022-12-14 10:24:30
Pengguna Google,2,"Admin help plis, sempat uninstall. Barusan instal lagi. Pas login diminta masukkan nomor autentikasi, masalahnya itu dikirim ke nomr hp yg udh ga aktif. Gimana ini???",2020-03-14 14:36:45
Pengguna Google,2,Twitter saya tidak bisa untuk mengupload video. Mohon diperbaiki secepatnya. Sudah berkali² tetep aja muncul notif Gagal untuk mengirim tweet. Mohon diperbaiki,2020-08-07 19:38:16
Pengguna Google,1,"Akun saya sampai kapan di kembalikan gara-gara di tangguhkan saya tidak bisa baca-baca berita viral yang ada di twitter, jadi tolonglah akun saya di kembalikan atau lepasakan dari penangguhan. Karena Itu akun saya satu-satunya. Mau bikin aku lagi tapi tidak bisa di nonaktifkan akun nya juga tidak bisa.",2023-07-12 07:15:43
Pengguna Google,1,"Ko jadi makin parah si di update barusan, scrol aja ngestuck di tengah ga ke atas ga kebawah. Nyesel banget di update tau gitu mending versi lamaa..",2022-02-09 04:01:06
Pengguna Google,1,"Akun saya tdk bisa dibuka, disuruh verifikasi hp, saya coba klik minta kode tp selalu gagal... mau buat aku baru juga selalu gagal saat verifikasi menghunakan no hp, pdhal no sdh sesuai..",2022-12-20 08:40:38
Pengguna Google,1,"Aplikasi sampah banyak vidio gk bisa di buka, ,jaringan 4g tapi gak bisa buat buka dan daftar akun baru,,tolong kalo menciptakan aplikasi yang berguna sedikit terimakasih",2023-05-25 01:48:55
Pengguna Google,3,"Saya kasih bintang 3 karena aplikasi x yang baru ini saya kesulitan untuk mengakses lokasi, padahal di pengaturan profil saya sudah di aktifkan Tolong di perbaiki sistem nya",2024-09-22 00:46:26
Pengguna Google,1,"Maaf ya cuma kasih bintang 1 karena pas mau log in kan harus pake no wa trus dah kasih no wa nya kan harus nunggu SMS lah ko SMS nya ga masuk,udah di tunggu berapa jam ko ga masuk?ini knp ya tolong bisa di jelasin🙏🏻💔",2021-09-11 08:13:42
Pengguna Google,4,"Saya kasih bintang lima karena saya mau login tapi tidak bisa-bisa pas coba berkali-kali tetep gak bisa jadi tolong jangan ada alamat email nya dan nomor telepon nya karena sangat merepotkan, tolong perbaiki secepatnya oke 🙂🙏",2024-04-25 02:06:23
Pengguna Google,1,"Sering ke logout sendiri, terus sering limit padahal ga ngapa-ngapain, disuruh konfimasi no verifikasi tapi gak dikirim, dulu kalau limit bisa pakai email sekarang ketat banget pake acara no tlpn segala tapi gak di kirim-kirim MOHON DIPERBAIKI YAA CAPEK BGT INI🙏",2020-06-19 14:10:15
Pengguna Google,1,Kurang bagus wai developer akun saya kena heck di x ini baru download tadi langsung di hack padahal baru buat akun saya mohon maaf ya aplikasi ini kalau nilai jelek sih kurang bagus 😮‍💨😮‍💨,2024-07-18 11:46:44
Pengguna Google,3,"hi developer, akhir-akhir ini apl twitter saya sering mengalami force close ketika melihat suatu threat dari orang yg saya ikuti, saya juga heran, saya tak pernah mengatur-ngatur apapun itu terhadap akun saya di twitter maupun di hp saya sendiri. Tapi pada 2 minggu terakhir ini, saya pernah melihat suatu threat yg diposting teman saya dan pada akhirnya, baru melihat awalnya saja sudah keluar sendiri dari apl, itu kenapa ya? RAM dan Memori HP saya masih mencukupi untuk dara storage apl tersebut",2019-04-22 03:11:41
Pengguna Google,4,"selamat malam bapack developer, i lop yu bpck, krena bpck membuat twt, syh semkin mnjdi warga yg receh x, ttfi tdk apa bpck sgt membantu dikala apk yg warna hijau [yg ada gambar telepon] itu sdg pending. tengs bpack, ttfi tlonk jgn boros mbnget kuota yh. oks sdh.",2020-09-09 17:38:41
Pengguna Google,1,Di update bukan nya tambah bagus. Malah semakin jelek . Loading lama banget . Pemutar video jga gak bisa. ..,2023-10-04 13:20:02
Pengguna Google,2,Setelah updet makin jelek . Mau liat video ribet mnta ampun dan suka lambat pdhl jaringan kenceng. Lebih suka yg lama,2023-04-25 14:31:31
Pengguna Google,1,Update nya kok jadi jelek gini sih sering error' dan tidak bisa mencari secara bebas dan melihat sesuatu secara bebas karena harus membayar,2023-08-20 07:12:14
Pengguna Google,1,"Ada apa lagi ini masukan no telpon kesalahan teknis terus ini sangat mengecewa kan, pihak twitter tolong ini segera di perbaiki ,ga mungkin masalah tidak bisa teratasi kalau memang di dengaja kan tks...",2020-11-11 02:20:10
Pengguna Google,2,"Beberapa kali masuk tetep g bisa,hampir 3 bulan saya menunggu.makin hari makin rusak apk nya.tolong di benerin dulu agar gampang masuk ke Twitter nya",2022-08-27 00:48:19
Pengguna Google,4,"Kenapa sekarang twitter suka kadang ga bsa di refresh timeline nya , ga bsa buka dm cuma loading, kaya ngefreeze gitu. Tolong di perbaiki",2018-11-04 12:28:29
Pengguna Google,2,"Pengen cerita keluh kesah pake twitter. Gua kan udah download nih kan udh buat akun juga eh pas 1 hari kemudian akun gua ditangguh in dong. Padahal ngga ngapa ngapain, orang gua cuman bisa nge like postingan bias gua. Terus kan udah males ga bisa diapa apain akhirnya gua apus apk nya. Gua buat akun lagi eh seminggu kemudian ditangguh in lagi, padahal cmn nge like foto bias loh emosi. Mana pas itu mau bikin lagi eror. Tolong ya pihak twitter reply kek rating an gua.Cape tau diginiin.",2021-04-28 13:28:42
Pengguna Google,4,Saya tidak bisa login karena akunnya dibatasi.. Saat diminta verifikasi ke no handphone selalu tidak bisa dan ada pemberitahuan sudah melebihi batas. Mohon segera diperbaiki,2019-08-28 21:10:33
Pengguna Google,1,habis diperbarui kok makin tambah nggak bagus ini aplikasi. aku mau liat foto dan video harus nunggu lama bangettt tolong di perbaiki dong aplikasinya,2023-11-04 04:18:43
Pengguna Google,1,"akun tiba2 keluar, suruh verify no hp tetap tidak dikirim codenya.. akhirnya saya uninstal, lumayan spacenya bisa di isi aplikasi laen. ga twitteran ga pate'an..",2019-06-27 18:28:40
Pengguna Google,1,"Parah twitter, saya pengguna baru, dan saya belum memilik acc jadi saya ingin daftar, tapi entah kenapa saya tidak bisa mendaftar karna katanya ada ""kesalahan teknis"" sudah 10 kali saya mencoba, tetap saja kesalahan teknis, app bangst",2020-10-28 15:45:00
Pengguna Google,1,"Radak lemot untuk buat lihat foto Ama video padahal di aplikasi sebelah lancar"" aja,sekarang gak bisa lihat apa yang orang sukai jadi gak seru lagi",2024-07-13 00:59:47
Pengguna Google,3,"Apk nya bagus, cuma aku gada salah apa apa, akun ku tiba-tiba keluar sendiri trus gabisa masuk lagi padahal gada kata sandi yang salah, aku juga gada buat kesalahan apa pun, pliss twiter kebijaksanaan, akun gua sayang banget kalau gabisa masuk lagi kesel banget sumpah",2022-03-01 13:31:22
Pengguna Google,3,"kolom media dibagian profil, tudak langsung menunjukkan medianya, namun link, semakin mempersulit. lebih baik versi sebelumnya..",2018-12-26 23:46:29
Pengguna Google,5,"saya suka dengan aplikasi twitter ini, tapi karena terakhir login 2 tahun lalu, saat saya ga sengaja log out, saya lupa password :( udh gitu email yg nyangkut itu email lama :( udah lupa juga :( gimana cara balikin akun saya ya?",2019-05-23 02:12:01
Pengguna Google,3,"Semakin bagus, tapi aga risih ketika setiap scrol dan buka postingan di profil seseorang dbawah pas kembali malah mulai lagi dari atas. Tolong dperbaiki lagi..",2019-11-04 17:54:32
Pengguna Google,1,Umur saya telah memenuhi persyaratan kenapa akun saya di kunci ?? Padahal saya berumur 19 tahun. Tolong di perbaiki bug karena saat saya membuka notifikasi kenapa justru terjadi error lalu akun saya di kunci ???,2019-11-11 01:36:24
Pengguna Google,3,"Akunku keluar, masuk ga bisa tiap klip muncul tutup, diap daftar lagi tetep klik muncul tutup, sebenarnya apa yg terjadi?",2021-07-23 11:52:33
Pengguna Google,1,"capek plis 2 akun gw gada salah apa2 ditangguhkan trus daftar pke 2 nomor baru malah ""tidak bisa mengverifikasi nomor ini"" Trus pas bikin aku gmail baru juga sama ga bisa di verifikasi, dahlah capek gw twitter ga seru skrg makin di update makin ga jelas gw saranin si kalian uninstall aja.",2021-05-22 11:47:51
Pengguna Google,3,"Aku pengguna lama, dulu aman aman aja. Sekarang buka video loadingnya lama banget sumpah. Jaringan juga ok ok aja buat buka yg lain. Tolong dong",2022-08-20 05:11:04
Pengguna Google,1,Mau daftar akun ajah susah bngt. Udh masukin no HP tapi gak nerima nerima kode Verifikasi. Udh di coba beberapa kali tetep ajah gk ada SMS masuk. Gk jelas,2022-09-21 22:24:24
Pengguna Google,2,"Kenapa ya sulit kali masuk dan dounload aplikasi twitter,padahal pakai nomor yang resmi dan aq bukan orang gelap dan aq cuma untuk cari berita dan hiburan kan saling menguntungkan.",2020-04-17 09:41:39
Pengguna Google,1,"Gue jarang ngetwit buka Twitter paling buat ngebaca berita doang atau nyari tau apa yg lagi hits,atau ngeretwit2 doang tapi kenapa Twitter gue gak bisa dibuka? Ada apa wahai Twitter, padahal aplikasi udah bagus bnyak yg suka tapi kenapa malah pengguna dibikin susah gini bukannya dibikin nyaman,",2020-08-17 02:20:27
Pengguna Google,1,"Login doank susah amat apk gaje. Bolak balik masukin nomer ga keterima,email kagak, minimal kasih fitur fb kek. Udah susah payah verived malah ga keterima nomer gw asu.",2023-01-15 09:25:16
Pengguna Google,5,"Barusan saya kasih penilaian bintang 1 karna selalu keluar trs gabisa dibuka, skrng setelah saya update lagi akhirnya bisa kembali seperti yg saya mau dan ada perubahan juga jadi like liat twitter dan saya kasih binta 5",2021-09-01 10:18:11
Pengguna Google,1,"DI UPDATE MALAH LEMOT BGT, ga kaya sblmnya masuk twitter ga lama berita terbaru otomatis update, klo ini ditungguin lama malah ga keluar berita terbaru, jd mesti keluar masuk/hapus data twitter hadehh kampret",2018-11-02 03:13:21
